GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_lon,center_lat,center_x_central,center_y_central,center_adm_cd,center_adm_nm,adm_nm_norm,pop_2024_grid,households_2026_adm,pop_2026_adm,pop_male_2026_adm,pop_female_2026_adm,pop_2024_adm_sum,grid_count_in_adm,pop_ratio_in_adm_2024,pop_2026_est,pop_2026_est_int,pop_male_2026_est,pop_male_2026_est_int,pop_female_2026_est,pop_female_2026_est_int,households_2026_est,households_2026_est_int,fallback_admin_population_added,fallback_admin_names,fallback_pop_2026_est_added,fallback_pop_male_2026_est_added,fallback_pop_female_2026_est_added,fallback_households_2026_est_added,commerce_total,commerce_major_과학_기술,commerce_major_교육,commerce_major_보건의료,commerce_major_부동산,commerce_major_소매,commerce_major_수리_개인,commerce_major_숙박,commerce_major_시설관리_임대,commerce_major_예술_스포츠,commerce_major_음식,commerce_middle_가구_소매,commerce_middle_가전_통신_소매,commerce_middle_가전제품_수리,commerce_middle_가정용품_대여,commerce_middle_고용_알선,commerce_middle_광고,commerce_middle_교육_지원,commerce_middle_구내식당_뷔페,commerce_middle_기술_서비스,commerce_middle_기타_가정용품_수리,commerce_middle_기타_간이,commerce_middle_기타_개인,commerce_middle_기타_교육,commerce_middle_기타_보건,commerce_middle_기타_사업_서비스,commerce_middle_기타_상품_소매,commerce_middle_기타_생활용품_소매,commerce_middle_기타_숙박,commerce_middle_기타_전문_과학,commerce_middle_담배_소매,commerce_middle_도서관_사적지,commerce_middle_동남아시아,commerce_middle_모터사이클_소매,commerce_middle_모터사이클_수리,commerce_middle_법무관련,commerce_middle_병원,commerce_middle_본사_경영_컨설팅,commerce_middle_부동산_서비스,commerce_middle_비알코올,commerce_middle_사무_지원,commerce_middle_사진_촬영,commerce_middle_산업용품_대여,commerce_middle_서양식,commerce_middle_섬유_의복_신발_소매,commerce_middle_세탁,commerce_middle_수의,commerce_middle_스포츠_서비스,commerce_middle_시계_귀금속_소매,commerce_middle_시설관리,commerce_middle_시장_조사,commerce_middle_식료품_소매,commerce_middle_식물_소매,commerce_middle_안경_정밀기기_소매,commerce_middle_애완동물_용품_소매,commerce_middle_여행사_보조,commerce_middle_연료_소매,commerce_middle_오락용품_소매,commerce_middle_욕탕_신체관리,commerce_middle_운송장비_대여,commerce_middle_유원지_오락,commerce_middle_음료_소매,commerce_middle_의약_화장품_소매,commerce_middle_의원,commerce_middle_이용_미용,commerce_middle_인쇄_제품제작,commerce_middle_일반_교육,commerce_middle_일반_숙박,commerce_middle_일식,commerce_middle_자동차_부품_소매,commerce_middle_자동차_수리_세차,commerce_middle_장례식장,commerce_middle_장식품_소매,commerce_middle_전문_디자인,commerce_middle_조경_유지,commerce_middle_종합_소매,commerce_middle_주점,commerce_middle_중고_상품_소매,commerce_middle_중식,commerce_middle_철물_건설자재_소매,commerce_middle_청소_방제,commerce_middle_컴퓨터_수리,commerce_middle_통신장비_수리,commerce_middle_한식,commerce_middle_회계_세무,hospital_total,hospital_type_병원,hospital_type_보건소,hospital_type_보건지소,hospital_type_보건진료소,hospital_type_상급종합,hospital_type_요양병원,hospital_type_의원,hospital_type_정신병원,hospital_type_종합병원,hospital_type_치과병원,hospital_type_치과의원,hospital_type_한방병원,hospital_type_한의원,hospital_doctor_sum,pharmacy_total,address_facility_total,admin_agency_count,elderly_welfare_count,good_price_shop_count,outdoor_shelter_count,school_count,shared_medical_equipment_count,theater_count,underpass_count,elderly_welfare_시설급여제공_장기요양기관,elderly_welfare_재가급여제공_장기요양기관,elderly_welfare_재가장기요양기관,good_price_shop_기타비요식업,good_price_shop_기타요식업,good_price_shop_미용업,good_price_shop_세탁업,good_price_shop_숙박업,good_price_shop_양식,good_price_shop_이미용업,good_price_shop_일식,good_price_shop_중식,good_price_shop_한식,outdoor_shelter_4각_원두막,outdoor_shelter_그늘막_및_벤치,outdoor_shelter_그늘막_파고라,outdoor_shelter_막구조_파고라,outdoor_shelter_사각_파고라A,outdoor_shelter_사각_파고라B,outdoor_shelter_사각정,outdoor_shelter_사각정자,outdoor_shelter_사각퍼걸러,outdoor_shelter_육각정,outdoor_shelter_육각정자,outdoor_shelter_정자,outdoor_shelter_정자_1개,outdoor_shelter_정자_2개,outdoor_shelter_정자_3개,outdoor_shelter_정자_7개,outdoor_shelter_정자_8개,outdoor_shelter_캐노피_파고라,outdoor_shelter_파고라,outdoor_shelter_파고라_10개,outdoor_shelter_파고라_16개,outdoor_shelter_파고라_1개,outdoor_shelter_파고라_2개,outdoor_shelter_파고라_3개,outdoor_shelter_파고라_4개,outdoor_shelter_파고라_5개,outdoor_shelter_파고라_6개,outdoor_shelter_파고라_8개,outdoor_shelter_파고라_9개,outdoor_shelter_파라솔_그늘막,outdoor_shelter_파라솔의자,outdoor_shelter_팔각정,outdoor_shelter_팔각정_1개,outdoor_shelter_팔각정자,outdoor_shelter_팔각정자_1개,outdoor_shelter_퍼걸러,school_각종학교,school_고등학교,school_유치원,school_중학교,school_초등학교,school_특수학교,theater_영업_정상,theater_폐업,underpass_지하도,underpass_지하차도,population_demand_index,life_welfare_index,commerce_index,medical_index,education_index,leisure_index,commerce_facilities_total,commerce_per_1000,medical_facilities_total,medical_per_1000,education_facilities_total,education_per_1000,life_welfare_facilities_total,life_welfare_per_1000,leisure_facilities_total,leisure_per_1000,gmm_input_scaled_population_demand_index,gmm_input_scaled_life_welfare_index,gmm_input_scaled_commerce_index,gmm_input_scaled_medical_index,gmm_input_scaled_education_index,gmm_input_scaled_leisure_index,gmm_k,gmm_cluster_raw,gmm_cluster,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,gmm_prob_8,gmm_prob_9,gmm_prob_10,gmm_max_prob,gmm_second_prob,gmm_prob_margin,gmm_uncertainty,gmm_entropy_norm
다바64a52a,964000.0,1852000.0,964500.0,1852500.0,964250.0,1852250.0,500,official_sgis_100m_center_in_cheonan,127.09994260700464,36.66752152943597,208934.64320182192,452120.96703606495,34011320,광덕면,광덕면,0.0,2275,3946,1994,1952,4450.0,326,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,8,10,3.2957552833042574e-93,6.547915199914008e-20,1.708631404156154e-48,7.79414359563903e-07,1.2561511615746038e-16,2.5414863000271514e-14,6.581935423894396e-202,2.265657419683699e-25,0.0,0.9999992205856127,0.9999992205856127,7.79414359563903e-07,0.9999984411712531,7.794143872530412e-07,5.099339001408633e-06
다바64b79a,964500.0,1879000.0,965000.0,1879500.0,964750.0,1879250.0,500,official_sgis_100m_center_in_cheonan,127.1042880142503,36.91093264589091,209293.6681958387,479133.6246954218,34012110,성환읍,성환읍,5.0,11145,21420,11139,10281,27407.0,230,0.0001824351443061,3.9077607910387857,4,2.0321450724267525,2,1.8756157186120332,2,2.0332396832925896,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4363745040006419,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.436690969617353,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,6.943396975441218e-67,1.7261108147767387e-13,6.782504448678977e-35,0.9999999788065639,1.2322201106117256e-10,2.1070043211603263e-08,9.077614733970935e-171,1.7101634353864411e-18,0.0,0.0,0.9999999788065639,2.1070043211603263e-08,0.9999999577365206,2.1193436117172837e-08,1.7216814180150749e-07
다바66b82a,966500.0,1882000.0,967000.0,1882500.0,966750.0,1882250.0,500,official_sgis_100m_center_in_cheonan,127.12660746041722,36.93804836413332,211278.6806542696,482145.2338198994,34012110,성환읍,성환읍,8.0,11145,21420,11139,10281,27407.0,230,0.0002918962308899,6.252417265662058,6,3.251432115882804,3,3.000985149779254,3,3.253183493268144,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2918263971520219,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2920380342204129,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.1526572880436874e-62,2.2275938501924266e-13,2.7552152989481614e-33,0.9999999789925342,1.3010855303180997e-10,2.0877135216499294e-08,2.9658240057782403e-165,2.8549630561079855e-18,0.0,0.0,0.9999999789925342,2.0877135216499294e-08,0.999999958115399,2.1007465766942346e-08,1.7075572720191554e-07
다바82a74b,982000.0,1874500.0,982500.0,1875000.0,982250.0,1874750.0,500,official_sgis_100m_center_in_cheonan,127.30084456827728,36.870859131878326,226823.93239608404,474723.6175494649,34011330,북면,북면,8.0,2407,4000,2096,1904,4663.0,234,0.0017156337122024,6.862534848809779,7,3.5959682607763246,4,3.266566588033455,3,4.129530345271284,4,0,,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20775206945569302,-0.1598901147733987,0.44584000430107784,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,2,285.7142857142857,0,0.0,0,0.0,0,0.0,0,0.0,-0.20790273450642477,-0.267122489042238,0.541622451716787,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,2.5541771315027527e-57,3.058357972738495e-12,7.329590305928415e-29,0.9999999342280134,2.846586024332044e-10,6.54842707792317e-08,1.1398440650184187e-153,2.011665039074795e-18,0.0,0.0,0.9999999342280134,6.54842707792317e-08,0.9999998687437426,6.577198663482164e-08,5.017469143666332e-07
다바68a84b,968000.0,1884500.0,968500.0,1885000.0,968250.0,1884750.0,500,official_sgis_100m_center_in_cheonan,127.14334688477524,36.9606359548144,212766.12410077135,484654.0432775766,34012110,성환읍,성환읍,5.0,11145,21420,11139,10281,27407.0,230,0.0001824351443061,3.9077607910387857,4,2.0321450724267525,2,1.8756157186120332,2,2.0332396832925896,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4363745040006419,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.436690969617353,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,6.943396975441218e-67,1.7261108147767387e-13,6.782504448678977e-35,0.9999999788065639,1.2322201106117256e-10,2.1070043211603263e-08,9.077614733970935e-171,1.7101634353864411e-18,0.0,0.0,0.9999999788065639,2.1070043211603263e-08,0.9999999577365206,2.1193436117172837e-08,1.7216814180150749e-07
다바80a62b,980000.0,1862500.0,980500.0,1863000.0,980250.0,1862750.0,500,official_sgis_100m_center_in_cheonan,127.27871627639306,36.76264372014034,224885.93109224876,462708.46973357815,34011360,병천면,병천면,144.0,3622,5833,3217,2616,6590.0,224,0.0218512898330804,127.45857359635812,128,70.29559939301973,70,57.16297420333839,57,79.14537177541729,79,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0835999446781155,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0843857883092551,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,2.6299362721538503e-31,1.3252105384765412e-11,2.1720207745279286e-20,0.9999998897285945,1.963044227132072e-09,1.082951052991776e-07,3.0495996245112826e-118,2.53631184319836e-15,0.0,0.0,0.9999998897285945,1.082951052991776e-07,0.9999997814334892,1.1027140545127878e-07,8.194445836700759e-07
다바65b57b,965500.0,1857500.0,966000.0,1858000.0,965750.0,1857750.0,500,official_sgis_100m_center_in_cheonan,127.11648172167835,36.71715755196713,210406.51213393876,457630.8409247255,34011310,풍세면,풍세면,143.0,5450,10559,5595,4964,10045.0,122,0.0142359382777501,150.31727227476358,150,79.65007466401195,80,70.66719761075161,71,77.58586361373818,78,0,,0,0,0,0,7,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.115166444697601,-0.1598901147733987,0.3956533245918585,-0.13348295533506102,0.840173359144767,-0.2314810304061905,7,46.66666666666667,0,0.0,2,13.333333333333334,0,0.0,0,0.0,1.1159751808483642,-0.267122489042238,0.48065387050962327,-0.19136898366790048,0.9830005323337813,-0.30128009636219716,10,3,5,3.593699696234212e-21,0.004952360831667107,7.20038828983193e-11,0.0,0.9950476214639833,0.0,2.3868531308868315e-95,1.763234569321377e-08,0.0,0.0,0.9950476214639833,0.004952360831667107,0.9900952606323162,0.0049523785360167105,0.013561714911896835
다바69a72b,969000.0,1872500.0,969500.0,1873000.0,969250.0,1872750.0,500,official_sgis_100m_center_in_cheonan,127.15506718647748,36.85249626799284,213829.41075042312,472654.7670381066,34012600,부성1동,부성1동,97.0,29293,56748,29386,27362,53130.0,48,0.0018257105213626,103.60542066629024,104,53.65032938076416,54,49.95509128552607,50,53.48053830227744,53,0,,0,0,0,0,34,4,0,0,1,11,7,0,2,1,8,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,6,0,0,0,0,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9419703042351143,-0.1598901147733987,1.0531898444833767,-0.13348295533506102,-0.239066265845104,0.36905080735326806,34,326.9230769230769,0,0.0,0,0.0,0,0.0,1,9.615384615384617,0.9426534358354262,-0.267122489042238,1.279452853466001,-0.19136898366790048,-0.2797068771949649,0.48033163930034833,10,7,6,3.3422985775116767e-25,3.0132684880938202e-05,2.1053737230215933e-12,0.0,8.254144888016762e-05,0.9998873255454845,2.089133181354648e-104,3.186487043911325e-10,0.0,0.0,0.9998873255454845,8.254144888016762e-05,0.9998047840966043,0.0001126744545154601,0.0005222067181803634
다바64a82b,964000.0,1882500.0,964500.0,1883000.0,964250.0,1882750.0,500,official_sgis_100m_center_in_cheonan,127.09850979231778,36.94246393614135,208775.12493741588,482632.30379775865,34012110,성환읍,성환읍,0.0,11145,21420,11139,10281,27407.0,230,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,8,10,3.2957552833042574e-93,6.547915199914008e-20,1.708631404156154e-48,7.79414359563903e-07,1.2561511615746038e-16,2.5414863000271514e-14,6.581935423894396e-202,2.265657419683699e-25,0.0,0.9999992205856127,0.9999992205856127,7.79414359563903e-07,0.9999984411712531,7.794143872530412e-07,5.099339001408633e-06
다바64b83a,964500.0,1883000.0,965000.0,1883500.0,964750.0,1883250.0,500,official_sgis_100m_center_in_cheonan,127.10410159692783,36.94698993458177,209272.6872979517,483135.113302356,34012110,성환읍,성환읍,18.0,11145,21420,11139,10281,27407.0,230,0.0006567665195023,14.06793884773963,14,7.315722260736308,7,6.75221658700332,7,7.319662859853323,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04576486600322738,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.04579805539997404,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.7093428331151325e-53,4.598585357481228e-13,1.0225566900880652e-29,0.9999999764378845,1.7527929593221614e-10,2.3386375680098293e-08,8.425406031787004e-153,1.0966807296570665e-17,0.0,0.0,0.9999999764378845,2.3386375680098293e-08,0.9999999530515088,2.356211548093512e-08,1.9041094219109754e-07
다바58a53b,958000.0,1853500.0,958500.0,1854000.0,958250.0,1853750.0,500,official_sgis_100m_center_in_cheonan,127.0327202230594,36.680799009947485,202924.6110533452,453590.2349797762,34011320,광덕면,광덕면,13.0,2275,3946,1994,1952,4450.0,326,0.0029213483146067,11.527640449438202,12,5.825168539325842,6,5.70247191011236,6,6.646067415730337,7,0,,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014276606924959396,-0.1598901147733987,0.44584000430107784,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,2,166.66666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0.014286960543636982,-0.267122489042238,0.541622451716787,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.2689265530810404e-51,3.6050029358926222e-12,7.112583676954521e-27,0.9999999378414924,2.8426401225762806e-10,6.187063704618483e-08,7.782021473784065e-146,3.928848147911947e-18,0.0,0.0,0.9999999378414924,6.187063704618483e-08,0.9999998759708554,6.215850756330354e-08,4.7574545248178067e-07
다바80b66a,980500.0,1866000.0,981000.0,1866500.0,980750.0,1866250.0,500,official_sgis_100m_center_in_cheonan,127.2842299409042,36.79420546616405,225367.83159602227,466212.4467860566,34011360,병천면,병천면,0.0,3622,5833,3217,2616,6590.0,224,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,8,10,3.2957552833042574e-93,6.547915199914008e-20,1.708631404156154e-48,7.79414359563903e-07,1.2561511615746038e-16,2.5414863000271514e-14,6.581935423894396e-202,2.265657419683699e-25,0.0,0.9999992205856127,0.9999992205856127,7.79414359563903e-07,0.9999984411712531,7.794143872530412e-07,5.099339001408633e-06
다바67b82b,967500.0,1882500.0,968000.0,1883000.0,967750.0,1882750.0,500,official_sgis_100m_center_in_cheonan,127.13781577308062,36.94259030709976,212276.432234356,482650.6678782535,34012110,성환읍,성환읍,13.0,11145,21420,11139,10281,27407.0,230,0.0004743313751961,10.160178056700842,10,5.283577188309556,5,4.876600868391287,5,5.286423176560732,5,0,,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09299231605796822,-0.1598901147733987,-0.09829395620381742,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.09305975554029562,-0.267122489042238,-0.11941102869742051,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.7774706130141321e-56,3.9796645134917297e-13,3.0416542704999996e-30,0.9999999792060275,1.374938950730679e-10,2.065608059543132e-08,3.380448145974776e-155,3.165075666782723e-18,0.0,0.0,0.9999999792060275,2.065608059543132e-08,0.9999999585499468,2.0793972543842187e-08,1.691325577046086e-07
